cell_id,claim_scope,completed_request_rows,effective_input_tpm,effective_output_tpm,endpoint_id,latency_p50_seconds,latency_p95_ci95_dkw_seconds,latency_p95_seconds,offered_rps_realized_schedule,offered_rps_target,phase,phase_id,predeclared_recovery_pass,provider_send_attempts,quality_delta_from_low_load,quality_pass_rate,quality_pass_rate_ci95_wilson,quality_passes,recovery_acceptance_reasons,sampling_unit,scheduled_requests,schema_version,shape,source_id,source_kind,status,success_rate,success_rate_ci95_wilson,successes,successful_rpm,ttft_p50_seconds,ttft_p95_ci95_dkw_seconds,ttft_p95_seconds,within_phase_binomial_interval_sampling_unit
do-soak-cell-5a76241f12674fc45623,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",6,288782.4758068716,722.2712427285254,qwen3.5-397b-a17b,9.330380211991724,"[9.032905041764433,12.29499171001953]",11.845904050518584,0.2,0.2,post_soak_recovery,do-soak-phase-67a925d483df849caabe,False,6,0.0,0.0,"[2.7755575615628914e-17,0.3903342879021653]",0,"[""recovery_deterministic_quality_pass_rate_below_1.0"",""recovery_ttft_p95_above_2x_low_load""]",phase_id,6,digitalocean_public_soak_recovery_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.6096657120978346,1.0]",6,11.28548816763321,3.5736345030163648,"[3.4920008327699876,7.541033702989807]",6.769427561244811,request_id
do-soak-cell-a2d342ffeefacd6caf94,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",480,74162.83576864835,46552.378667605204,openai-gpt-oss-120b,2.3215005740057677,"[2.8362704509906886,9.038087202003226]",3.7270470371295183,16.0,16.0,post_soak_recovery,do-soak-phase-d4b77ee0e1934aacc82e,False,480,-0.02291666666666664,0.47708333333333336,"[0.4327597944460937,0.5217707659287399]",229,"[""recovery_deterministic_quality_pass_rate_below_1.0""]",phase_id,480,digitalocean_public_soak_recovery_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.9920605009127221,1.0]",480,803.2619800291358,0.5075785240042023,"[0.6977346573286268,6.601661417022115]",0.8361507667039377,request_id
do-soak-cell-23e63ae5e109946fa6bf,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",6,,,gemma-4-31B-it,6.642758681002306,"[5.3864029874703565,11.162562170007732]",10.367886875756085,0.2,0.2,post_soak_recovery,do-soak-phase-ca6fe882207901bd187a,False,6,0.0,0.0,"[2.7755575615628914e-17,0.3903342879021653]",0,"[""recovery_deterministic_quality_pass_rate_below_1.0""]",phase_id,6,digitalocean_public_soak_recovery_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.6096657120978346,1.0]",6,11.825801426356778,0.5239414985117037,"[0.5027775302893983,0.8070988859981298]",0.7606674799972097,request_id
do-soak-cell-6289ca6c1e10585187c9,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",36,1441143.8722110833,4313.8041942518075,openai-gpt-oss-120b,2.930046941502951,"[3.317985660198333,4.6101353819831274]",3.79507336201641,1.2,1.2,post_soak_recovery,do-soak-phase-4fc96620d1252d479232,False,36,0.0,0.0,"[0.0,0.09641862859446367]",0,"[""recovery_deterministic_quality_pass_rate_below_1.0""]",phase_id,36,digitalocean_public_soak_recovery_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.9035813714055363,1.0]",36,67.40319053518449,1.1438265470060287,"[1.347763786009715,2.6614716399926692]",2.013808650743158,request_id
do-soak-cell-e903df949e858601b5a1,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",6,261290.94420635974,647.4191341689926,mimo-v2.5-pro,3.291082322510192,"[3.102326126909259,10.553462898998987]",9.739631016003841,0.2,0.2,post_soak_recovery,do-soak-phase-a46f3ee14527b5ce3688,False,6,-0.25,0.0,"[2.7755575615628914e-17,0.3903342879021653]",0,"[""recovery_deterministic_quality_pass_rate_below_1.0"",""recovery_quality_drop_from_low_load_above_0.05"",""recovery_ttft_p95_above_2x_low_load""]",phase_id,6,digitalocean_public_soak_recovery_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.6096657120978346,1.0]",6,10.11592397139051,1.2594944010052131,"[1.2467472070456327,7.771112439979333]",6.153765401490091,request_id
do-soak-cell-615f67b07715afe9027c,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",6,256222.0,768.0,minimax-m2.5,1.9709068145020865,"[1.8623326086582903,9.392237963009393]",7.602298605001124,0.2,0.2,post_soak_recovery,do-soak-phase-0581a3b165b0faa5b097,False,6,0.0,0.0,"[2.7755575615628914e-17,0.3903342879021653]",0,"[""recovery_deterministic_quality_pass_rate_below_1.0"",""recovery_latency_p95_above_2x_low_load""]",phase_id,6,digitalocean_public_soak_recovery_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.6096657120978346,1.0]",6,12.0,1.2238111100159585,"[1.1324261092921661,2.6475659880088642]",2.336043432500446,request_id
do-soak-cell-8ffdd8c0cc38c01bb74c,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",12,588898.0,1536.0,nemotron-3-ultra-550b,2.294664566987194,"[2.457892215631444,5.447984211001312]",3.9822326209468866,0.4,0.4,post_soak_recovery,do-soak-phase-4a448a5aa7bb66a9b692,False,12,0.0,0.0,"[2.7755575615628914e-17,0.24249400665524085]",0,"[""recovery_deterministic_quality_pass_rate_below_1.0""]",phase_id,12,digitalocean_public_soak_recovery_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.7575059933447592,1.0]",12,24.0,1.685548043504241,"[1.8473072565982585,3.6507436700048856]",2.791103645908878,request_id
do-soak-cell-38a2ef8f3e5ba299d907,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",3,106.71062731321973,2940.0452655265562,qwen3.5-397b-a17b,105.08800749701913,"[104.46947515722968,105.35397367400583]",105.32737705630716,0.1,0.1,post_soak_recovery,do-soak-phase-450dcc7b0741a0bc4ad2,False,3,0.0,0.0,"[5.551115123125783e-17,0.5614970317550454]",0,"[""recovery_deterministic_quality_pass_rate_below_1.0""]",phase_id,3,digitalocean_public_soak_recovery_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.4385029682449546,1.0]",3,1.4355689773078888,0.5748105520033278,"[0.543330341747214,0.8191424930118956]",0.7947092989110388,request_id
do-soak-cell-931b72ae82bccffa942a,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",3,5191.135183297269,2524.0150736155915,minimax-m2.5,5.628905688994564,"[3.3393818376306736,13.507409564015688]",12.719559176513576,0.1,0.1,post_soak_recovery,do-soak-phase-63212721827707808a25,False,3,-0.06666666666666671,0.3333333333333333,"[0.06149194472039621,0.7923403991979522]",1,"[""recovery_deterministic_quality_pass_rate_below_1.0"",""recovery_quality_drop_from_low_load_above_0.05""]",phase_id,3,digitalocean_public_soak_recovery_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.4385029682449546,1.0]",3,5.366438852478224,0.41068533301586285,"[0.3446169192925381,0.4566997430229094]",0.45209830202220475,request_id
do-soak-cell-dae4f180329922b82223,"this exact endpoint/workload/rate and observed two-minute interval only; no duration, diurnal, or rate extrapolation",24,22760.460090381155,8270.387912020518,deepseek-v4-flash-0731,0.9231473015097436,"[1.3312297075001405,13.574568744021235]",13.305011336806636,0.8,0.8,post_soak_recovery,do-soak-phase-09a051ab0a51381006c2,False,24,-0.050000000000000044,0.75,"[0.55100555994846,0.8800063377140499]",18,"[""recovery_deterministic_quality_pass_rate_below_1.0""]",phase_id,24,digitalocean_public_soak_recovery_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete,1.0,"[0.8620237953250198,1.0]",24,35.255650069003984,0.4469997154956218,"[0.6428601471715253,3.7749762579915114]",0.8770784370382897,request_id
